,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year,Roll Number,Official School Name,Address 1,Address 2,Address 3,Address 4,County,Eircode,School Latitude,School Longitude,School Planning area,Local Authority,Principal Name,Email,Phone,Pupil Attendance Type,School Gender - Post Primary,Post Primary School Type,Fee Paying School (Y/N),DEIS (Y/N),Gaeltacht Area Location (Y/N),Island Location (Y/N),Irish Classification - Post Primary,Ethos/Religion,FEMALE,MALE,Total 2025-2026
2025,70970G,Carrignafoy Community College,Carrignafoy,Cobh,Co. Cork,,Cork,P24WR29,51.855105,-8.286554,Cobh,Cork County Council,EIMEAR NOLAN,cobhcc@corketb.ie,0214811325,Day,Mixed,Vocational,N,Y,N,N,Some pupils taught some subjects through Irish,MULTI DENOMINATIONAL,155,167,322
2025,70990M,Coláiste an Chraoibhín,Duntaheen Road,Fermoy,Co Cork,,Cork,P61VX78,52.135174,-8.285294,Fermoy,Cork County Council,ROSE DESMOND (ACTING PRINCIPAL),rose.desmond@corketb.ie,02531633,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,426,492,918
2025,71000A,Coláiste Treasa,Kanturk,Co Cork,,,Cork,P51A521,52.17781,-8.901289,Kanturk,Cork County Council,VERONICA WALSH(ACTING),colaiste.treasa@corketb.ie,02950062,Day,Mixed,Vocational,N,N,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,312,335,647
2025,71020G,Davis College,Summerhill,Mallow,Co Cork,,Cork,P51H589,52.125035,-8.641436,Mallow,Cork County Council,STEPHEN GILBERT,admin@daviscollege.ie,022 21173,Day,Mixed,Vocational,N,Y,N,N,Some pupils taught some subjects through Irish,MULTI DENOMINATIONAL,422,611,"1,033"
2025,71030J,McEgan College,Macroom,Co Cork,,,Cork,P12E291,51.904961,-8.961553,Macroom,Cork County Council,MS PATRICIA LYNAM,mceganoffice@corketb.ie,02641076,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,141,148,289
2025,71040M,Coláiste Fionnchua,Mitchelstown,Mallow,Co.Cork,,Cork,P67AK37,52.264892,-8.262391,Mitchelstown,Cork County Council,AOIFE O'KEEFFE,colaistefionnchua@corketb.ie,02524314,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,242,207,449
2025,71050P,St Colman's Community College,Youghal Road,Midleton,Co Cork,,Cork,P25W658,51.910268,-8.167466,Midleton_Carrigtwohill,Cork County Council,MAIRIN LALLY,mlally@colmans.ie,0214631696,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,500,671,"1,171"
2025,71101G,St Aidan's Community College,Dublin Hill,Cork,,,Cork,T23YE02,51.921144,-8.462545,Gurranbraher_CorkCity,Cork City Council,MRS SHEILA CURLEY,ACCoffice@corketb.ie,0214309598,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,141,168,309
2025,71102I,Schull Community College,Colla Road,Schull,,,Cork,P81RH21,51.522334,-9.546582,Schull,Cork County Council,S. BUCKLEY,office.schull@corketb.ie,02828315,Day,Mixed,Vocational,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,192,167,359
2025,71103K,Coláiste Choilm,Ballincollig,Co. Cork,,,Cork,P31NY77,51.889646,-8.580323,Ballincollig,Cork City Council,MS MICHELLE SLINEY,office@colaistechoilm.ie,0214873308,Day,Mixed,Vocational,N,N,N,N,Some pupils taught all subjects through Irish,INTER DENOMINATIONAL,683,674,"1,357"
2025,71110H,Nagle Community College,Avenue de Rennes,Mahon,Blackrock,,Cork,T12WT21,51.891283,-8.402976,Ballintemple_CorkCity,Cork City Council,"MS,LOUISE PHELAN",office@naglecc.ie,0214358633,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,129,186,315
2025,71123Q,Terence Mac Swiney Community College,Hollyhill,Knocknaheeny,Cork,,Cork,T23DY01,51.904105,-8.503896,Gurranbraher_CorkCity,Cork City Council,PHIL O FLYNN,tmscc@corketb.ie,0214397740,Day,Mixed,Vocational,N,Y,N,N,Some pupils taught some subjects through Irish,INTER DENOMINATIONAL,157,145,302
2025,71124S,Coláiste Daibhéid,Teach Buckingham,Sráid Mhuilinn na Sábhadóireachta,Corcaigh,,Cork,T12VP03,51.89369,-8.466806,Glasheen_CorkCity,Cork City Council,TADHG O LAIGHIN,oifig@colaistedaibheid.ie,0214917733,Day,Mixed,Vocational,N,Y,N,N,All pupils taught all subjects through Irish,MULTI DENOMINATIONAL,82,69,151
2025,71140Q,Crana College,Crana Road,Buncrana,Co. Donegal,,Donegal,F93D568,55.134984,-7.457677,Buncrana,Donegal County Council,MR KEVIN COOLEY,cranacollege@donegaletb.ie,0749361113,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,304,281,585
2025,71150T,Coláiste na Carraige,Carrick,Co. Donegal,,,Donegal,F94AE20,54.655322,-8.633111,Carrick,Donegal County Council,EMMA KANE,cnc@donegaletb.ie,0749739071,Day,Mixed,Vocational,N,Y,Y,N,No subjects taught through Irish,MULTI DENOMINATIONAL,115,95,210
2025,71180F,Abbey Vocational School,The Glebe,Donegal Town,Co. Donegal,,Donegal,F94A409,54.648582,-8.112509,Donegal,Donegal County Council,ALAN THOMPSON,abbeyvs@donegaletb.ie,074 97 21105,Day,Mixed,Vocational,N,N,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,456,543,999
2025,71200I,Errigal College,Windyhall,Letterkenny,Co Donegal,,Donegal,F92FC82,54.963152,-7.733617,Letterkenny,Donegal County Council,DANNY MCFADDEN,dannymcfadden@donegaletb.ie,0749121047,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,278,384,662
2025,71220O,Mulroy College,Milford,Letterkenny,Co Donegal,,Donegal,F92FX36,55.092693,-7.704289,Milford,Donegal County Council,MS FIONA TEMPLE,fionatemple@donegaletb.ie,0749153346,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,286,331,617
2025,71230R,Deele College,Raphoe,Lifford,Co Donegal,,Donegal,F93D237,54.873891,-7.60333,Raphoe,Donegal County Council,MR. JOE BOYLE,deelecollege@donegaletb.ie,0749145493,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,396,444,840
2025,71240U,Finn Valley College,Drumboe Lower,Stranorlar,Lifford,Co Donegal,Donegal,F93AE27,54.807187,-7.775364,Stranorlar,Donegal County Council,SEAN MCFADDEN,fvcprincipal@donegaletb.ie,0749131684,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,200,224,424
2025,71241W,St. Catherine's Vocational School,Donegal Road,Killybegs,Co. Donegal,,Donegal,F94A004,54.639241,-8.437367,Killybegs,Donegal County Council,ANN MARIE LUBY,stcatherines@donegaletb.ie,0749731491,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,174,185,359
2025,71242B,Gairm Scoil Chú Uladh,Béal an Átha Móir,An Clochán,Leifear,Co Dhún na nGall,Donegal,F93DK03,54.866204,-8.044476,Glenties,Donegal County Council,CIARAN MAC RUAIDHIN,gcu@donegaletb.ie,0749546133,Day,Mixed,Vocational,N,Y,Y,N,All pupils taught all subjects through Irish,MULTI DENOMINATIONAL,47,40,87
2025,71244F,Gairmscoil Mhic Diarmada,An Leadhbgarbh,Árainn Mhór,Co Dhún na nGall,,Donegal,F92YP83,54.985237,-8.492998,Dungloe,Donegal County Council,DERVAL NEWMAN,gsmd@donegaletb.ie,0749520747,Day,Mixed,Vocational,N,Y,Y,Y,Some pupils taught all subjects through Irish,MULTI DENOMINATIONAL,31,30,61
2025,71250A,Colaiste Cholmcille,Indreabhán,Co na Gaillimhe,,,Galway,H91YH30,53.244454,-9.39045,Spiddal_Inverin,Galway County Council,PEADAR Ó SÉ,ccc@gretb.ie,091593119,Day,Mixed,Vocational,N,Y,Y,N,All pupils taught all subjects through Irish,MULTI DENOMINATIONAL,45,56,101
2025,71270G,Clárin College,"Newford,",Athenry,Co Galway,,Galway,H65KC65,53.293103,-8.754475,Athenry,Galway County Council,SUSAN MCGANN,admin.clarincollege@gretb.ie,091844159,Day,Mixed,Vocational,N,N,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,533,607,"1,140"
2025,71280J,St Brigids College,"St. Brigid's College,",Loughrea,Co. Galway,,Galway,H62XF63,53.195716,-8.559336,Loughrea,Galway County Council,MR SEAN CONNOLLY,stbrigids@gretb.ie,091 841919,Day,Mixed,Vocational,N,N,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,410,341,751
2025,71290M,Coláiste an Chreagáin,Mountbellew,Ballinasloe,Co Galway,,Galway,H53XT54,53.460966,-8.48403,Castleblakeney_Mountbellew,Galway County Council,ANN MARIE CARROLL,annmarie.carroll@gretb.ie,0909679231,Day,Mixed,Vocational,N,N,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,45,71,116
2025,71300M,COLÁISTE NAOMH ÉINNE,CILL RÓNÁIN,Inis Mór,Oileain Árann,Co na Gaillimhe,Galway,H91K5K8,709650.3811658,488134.363279398,IE04,Galway County Council,STACEY UÍ IARNÁIN,cneinne.eolas@gretb.ie,09961184,Day,Mixed,Vocational,N,N,Y,Y,All pupils taught all subjects through Irish,MULTI DENOMINATIONAL,32,27,59
2025,71310P,St Killian's College (Coláiste Chilleáin Naofa),New Inn,Ballinasloe,Co Galway,,Galway,H53KW93,53.300407,-8.488307,New Inn,Galway County Council,MICHELLE HYNES,michelle.hynes@gretb.ie,0909675811,Day,Mixed,Vocational,N,N,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,74,94,168
2025,71320S,Coláiste Naomh Feichín,Corr na Mona,Co na Gaillimhe,,,Galway,F12YV84,53.513811,-9.45129,Cornamona,Galway County Council,GEAROIDIN NI CHONGHAILE,eolas.feichin@gretb.ie,0949548006,Day,Mixed,Vocational,N,N,Y,N,All pupils taught all subjects through Irish,MULTI DENOMINATIONAL,25,38,63
2025,71330V,Coláiste na Coiribe,Bothar Bhaile na mBúrcach,Cnoc na Cathrach,Gaillimh,,Galway,H91RC97,53.269649,-9.123949,Galway City,Galway City Council,EOGHAN Ó CEALLAIGH,eolas.colaistenacoiribe@gretb.ie,091592000,Day,Mixed,Vocational,N,N,Y,N,All pupils taught all subjects through Irish,MULTI DENOMINATIONAL,342,369,711
2025,71370K,Coláiste Ghobnait,Inis Oírr,Oileáin Árann,Co.na.Gaillimhe,,Galway,H91V215,53.063328,-9.52281,Kilronan_Aran Islands,Galway County Council,BRID NI DHONNACHA,brid.nidhonncha@gretb.ie,09975016,Day,Mixed,Vocational,N,N,Y,Y,All pupils taught all subjects through Irish,MULTI DENOMINATIONAL,19,16,35
2025,71380N,Coláiste Na bPiarsach,Ros Muc,Co na Gaillimhe,,,Galway,H91R838,53.386845,-9.610517,Rosmuc,Galway County Council,MR EOIN Ó MAINÍN,piarsach@gretb.ie,091574100,Day,Mixed,Vocational,N,Y,Y,N,All pupils taught all subjects through Irish,MULTI DENOMINATIONAL,24,30,54
2025,71390Q,Archbishop McHale College,"Dublin Road, Tuam",Tuam,Co Galway,Galway,Galway,H54KC66,53.510474,-8.845331,Tuam,Galway County Council,JOHN DAVID KEARNEY,ann.donnellan-daly@gretb.ie,09324237,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,163,316,479
2025,71400Q,Galway Community College,Moinin na gCiseach,Wellpark,Galway,,Galway,H91K642,53.283283,-9.033399,Galway City,Galway City Council,MR BRIAN MELIA,brian.melia@gretb.ie,091755464,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,184,211,395
2025,71410T,Athlone Community College,Retreat Road,Athlone,Co Westmeath,,Westmeath,N37Y985,53.424571,-7.920843,Athlone,Westmeath County Council,MS LISA O'KENNEDY,info.acc@lwetb.ie,0906472625,Day,Mixed,Vocational,N,N,N,N,Some pupils taught some subjects through Irish,MULTI DENOMINATIONAL,523,594,"1,117"
2025,71420W,Castlepollard Community College,Castlepollard,Mullingar,Co Westmeath,,Westmeath,N91EF89,53.674585,-7.305088,Castlepollard,Westmeath County Council,JAMES MCGRATH,admin.ccc@lwetb.ie,0449661163,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,150,168,318
2025,71430C,Columba College,Killucan,Co Westmeath,,,Westmeath,N91ET78,53.51651,-7.139886,Killucan,Westmeath County Council,MR DERMOT BRADY,admin.cck@lwetb.ie,0449374107,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,100,178,278
2025,71450I,Mullingar Community College,Millmount Road,Mullingar,Co. Westmeath,,Westmeath,N91TC59,53.524192,-7.334499,Mullingar,Westmeath County Council,EMMET KENNY,admin.mcc@lwetb.ie,0449340786,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,151,216,367
2025,71470O,Clonaslee College,Clonaslee,Co. Laois,,,Laois,R32R972,53.145489,-7.513791,Clonaslee,Laois County Council,MR.SEAN COTTER,info@clonasleecollege.ie,0578648044,Day,Mixed,Vocational,N,N,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,101,135,236
2025,71510A,Portlaoise College,Mountrath Road,Portlaoise,,,Laois,R32N795,53.035546,-7.313274,Portlaoise,Laois County Council,MR NOEL DALY,info@portlaoisecollege.ie,0578621480,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,509,496,"1,005"
2025,71520D,St Fergal's College,Rathdowney,Co Laois,,,Laois,R32ED72,52.854399,-7.577095,Rathdowney,Laois County Council,GERRY QUINN,admin@stfc.ie,050546357,Day,Mixed,Vocational,N,N,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,181,202,383
2025,71540J,Carrigallen Vocational School,Carrigallen,Co. Leitrim,,,Leitrim,H12TD72,53.979744,-7.647818,Carrigallen,Leitrim County Council,DECLAN CONBOY,jimmyguckian@msletb.ie,0494339640,Day,Mixed,Vocational,N,N,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,162,168,330
2025,71560P,Lough Allen College,Drumkeerin,County Leitrim,,,Leitrim,N41XT98,54.16929,-8.137099,Drumkeerin,Leitrim County Council,BRENDAN BRETT (ACTING),enquiries@loughallencollege.ie,0719648017,Day,Mixed,Vocational,N,N,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,70,74,144
2025,71570S,Drumshanbo Vocational School,Drumshanbo Vocational School,Drumshanbo,,,Leitrim,N41D623,54.048534,-8.046404,Drumshanbo,Leitrim County Council,MR. MARTIN FALLON,info@dvs.ie,0719641085,Day,Mixed,Vocational,N,N,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,246,263,509
2025,71600B,Coláiste Abbáin,Adamstown,Enniscorthy,Co Wexford,,Wexford,Y21K039,52.39272,-6.718883,Adamstown,Wexford County Council,JOHN NOLAN (AS PER OR 17-18),info@colaisteabbain.ie,0539240564,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,223,278,501
2025,71610E,Bridgetown College,Bridgetown,Co Wexford,,,Wexford,Y35R628,52.22854,-6.549777,Bridgetown,Wexford County Council,ADRIAN POWER,bridgetowncollege@wwetb.ie,0539135257,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,265,366,631
2025,71620H,Bunclody Community College,Irish Street,Bunclody,Enniscorthy,Co Wexford,Wexford,Y21FW99,52.6531,-6.651605,Bunclody,Wexford County Council,MR JAMES MURPHY,bunclodycommunitycollege@wwetb.ie,0539377590,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,135,175,310
2025,71630K,Enniscorthy Community College,Milehouse Rd,Enniscorthy,Co Wexford,,Wexford,Y21YX56,52.509809,-6.585328,Enniscorthy,Wexford County Council,DR. IAIN WICKHAM,iainwickham@wwetb.ie,0539234185,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,257,235,492
2025,71650Q,Coláiste an Átha,Kilmuckridge,Gorey,Co Wexford,,Wexford,Y25C952,52.511678,-6.286493,Kilmuckridge,Wexford County Council,MS ELIZABETH MARTIN,colaisteanatha@wwetb.ie,0539130169,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,153,196,349
2025,71660T,Kennedy College,New Ross,Co Wexford,,,Wexford,Y34YW08,52.391005,-6.932853,New Ross,Wexford County Council,SARAH ROCHE,kennedycollege@wwetb.ie,051421278,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,68,120,188
2025,71680C,Selskar College (Coláiste Sheilscire),Westgate,Wexford,Co Wexford,,Wexford,Y35RY27,52.341334,-6.467309,Wexford,Wexford County Council,JOHN CONNOLLY,selskarcollege@wwetb.ie,0539122753,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,115,261,376
2025,71690F,Ballymahon Vocational School,Ballymahon,Co Longford,,,Longford,N39HK23,53.568407,-7.771838,Ballymahon,Longford County Council,MICHAEL O'ROURKE,coates.bvs@lwetb.ie,0906432211,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,160,231,391
2025,71700F,Colaiste Mhuire,Askeaton,Co Limerick,,,Limerick,V94P603,52.599762,-8.969576,Askeaton/Foynes/Shanagolden/Pallaskenry,Limerick County Council,MR. MORGAN HEAPHY,colaistemhuireaskeaton@lcetb.ie,061392368,Day,Mixed,Vocational,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,127,141,268
2025,71710I,Ardscoil Phadraig,Granard,Co Longford,,,Longford,N39RR79,53.776775,-7.504764,Granard,Longford County Council,ROSEMARY JOHNSTON,admin.apg@lwetb.ie,0436686209,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,181,170,351
2025,71720L,Lanesboro Community College,Lanesboro,Co Longford,,,Longford,N39NN52,53.669211,-7.983288,Lanesboro,Longford County Council,MS HAZEL HANNON,Admin.lcc@lwetb.ie,0906500140,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,128,147,275
2025,71730O,Templemichael College,Templemichael,Longford,,,Longford,N39DA02,53.731749,-7.786257,Longford_Newtownforbes,Longford County Council,MS SORCHA NIC DHONNACHA,admin.tcl@lwetb.ie,0433345455,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,176,189,365
2025,71750U,Bush Post Primary School,Riverstown,Dundalk,Co Louth,,Louth,A91W320,53.99865,-6.188983,Bush,Louth County Council,MR. KEVIN JOYCE,bushpp@lmetb.ie,0429376246,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,413,420,833
2025,71761C,St Oliver's Community College,Rathmullen Road,Drogheda,Co. Louth,,Louth,A92D766,53.713743,-6.378764,Drogheda,Louth County Council,MR. JOHN HALPIN,socc@lmetb.ie,0419838390,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,684,738,"1,422"
2025,71770D,Ó Fiaich College,Dublin Road,Dundalk,Co. Louth,,Louth,A91WK75,53.986296,-6.392364,Dundalk,Louth County Council,MR PADRAIG MCGOVERN,info@ofi.ie,0429331398,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,142,194,336
2025,71780G,Scoil Ui Mhuiri,Barn Road,Dunleer,Co. Louth,,Louth,A92FY96,53.826474,-6.382968,Dunleer,Louth County Council,UNA KIRK,ScoilUiMhuiri@lmetb.ie,0416851344,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,309,335,644
2025,71790J,Desmond College,Station Road,Newcastle West,Co. Limerick,,Limerick,V42DK84,52.455722,-9.052103,Newcastlewest,Limerick County Council,MRS VOURNEEN GAVIN-BARRY,vourneen.gavinbarry@lcetb.ie,06962205,Day,Mixed,Vocational,N,Y,N,N,Some pupils taught all subjects through Irish,MULTI DENOMINATIONAL,254,285,539
2025,71840V,Colaiste Chiarain,Skagh,Croom,Co. Limerick,,Limerick,V35XN29,52.529206,-8.712719,Croom,Limerick County Council,"ACTING PRINCIPAL, GERARD O'SULLIVAN",admin@cco.ie,061397700,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,416,405,821
2025,71850B,Hazelwood College,Dromcollogher,Co. Limerick,,,Limerick,P56HF60,52.34333,-8.903389,Dromcollogher,Limerick County Council,BRENDAN BURKE,hazelc@hazelc.ie,06383121,Day,Mixed,Vocational,N,N,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,275,287,562
2025,71950F,St Peter's College,Dunboyne,Co. Meath,,,Meath,A86W864,53.418443,-6.468897,Dunboyne,Meath County Council,DEIRDER MAYE,stpeterscollege@lmetb.ie,018252552,Day,Mixed,Vocational,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,599,615,"1,214"
2025,71960I,Community College Dunshaughlin,Dunshaughlin,Co Meath,,,Meath,A85TY22,53.513972,-6.549011,Dunshaughlin,Meath County Council,BRIDGET BENNETT,dunshauglincc@lmetb.ie,018259137,Day,Mixed,Vocational,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,532,588,"1,120"
2025,71970L,Coláiste Clavin,Enfield Road,Longwood,Co Meath,,Meath,A83DX96,53.452482,-6.917437,Longwood,Meath County Council,EIMEAR FLANAGAN,Colaisteclavin@lmetb.ie,0469555018,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,230,289,519
2025,71980O,O'Carolan College,Nobber,Co Meath,,,Meath,A82PK51,53.817312,-6.741904,Nobber,Meath County Council,MR. BRIAN GOGGINS,ocarolancollege@lmetb.ie,0469052177,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,309,416,725
2025,71990R,St Oliver Post Primary,Oldcastle,Co. Meath,,,Meath,A82RK76,53.772434,-7.163262,Oldcastle,Meath County Council,BRENDAN CORCORAN,stoliverpostprimary@lmetb.ie,0498541180,Day,Mixed,Vocational,N,N,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,280,350,630
2025,71991T,Coláiste Pobail Rath Cairn,Ráth Chairn,"Áth Buí,",Co. na Mí,,Meath,C15FK26,53.620068,-6.860762,Athboy,Meath County Council,RÓISÍN NI DHÚSHLÁINE,cprc@lmetb.ie,0469432722,Day,Mixed,Vocational,N,N,Y,N,All pupils taught all subjects through Irish,MULTI DENOMINATIONAL,77,63,140
2025,72010I,Beaufort College,Trim Rd,Navan,Co Meath,,Meath,C15PY53,53.643886,-6.683447,Navan,Meath County Council,KEN FLYNN,beaufortcollege@lmetb.ie,0469028915,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,295,631,926
2025,72020L,Moyne College,Ballina,County Mayo,,,Mayo,F26W884,54.113003,-9.147821,Ballina,Mayo County Council,SIOBHAN TOWEY,info@moynecollege.ie,09621472,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,87,134,221
2025,72050U,St. Brendan's College,Belmullet,Co. Mayo,,,Mayo,F26C782,831361.314067765,470925.915622097,IE04,Mayo County Council,MICHAEL WALSHE,stbrendanscollege@msletb.ie,09781437,Day,Mixed,Vocational,N,Y,Y,N,No subjects taught through Irish,MULTI DENOMINATIONAL,191,166,357
2025,72100J,St. Tiernan's College,Mullinmore Street,Crossmolina,Ballina,Co. Mayo,Mayo,F26WK25,54.096842,-9.315388,Crossmolina,Mayo County Council,MS BRENDA O'MALLEY,TiernansCollege@msletb.ie,09631236,Day,Mixed,Vocational,N,Y,N,N,No subjects taught through Irish,MULTI DENOMINATIONAL,71,182,253
