Academic Year,Roll Number,Official School Name,Address 1,Address 2,Address 3,Address 4,Eircode,School Latitude,School Longitude,School Planning area,County,Local Authority,Principal Name,Email,Phone,Ethos/Religion,Patron,Post Primary School Type,Irish Classification - Post Primary,School Gender - Post Primary,Pupil Attendance Type,Fee Paying School (Y/N),Island Location (Y/N),Gaeltacht Area Location (Y/N),DEIS (Y/N),FEMALE,MALE,Total 2023-2024
2023,70901K,St Anne's Community College,Killaloe,Co Clare,,,V94HP60,52.802557,-8.440781,Killaloe,Clare,Clare County Council,Eukaria O'Grady,eukaria.ogrady@lcetb.ie,061376257,INTER DENOMINATIONAL,Limerick & Clare ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,359,351,710
2023,70910L,St. Brogan's College,Kilbrogan,Bandon,Co Cork,,P72X259,51.753663,-8.737996,Bandon,Cork,Cork County Council,Ms Helen Cadogan,admin@sbc.ie,0238841120,MULTI DENOMINATIONAL,Cork ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,393,437,830
2023,70920O,Colaiste Ghobnatan,Baile Mhic Ire,Machromtha,Co Chorcaí,,P12X239,51.939244,-9.155703,Ballyvorney,Cork,Cork County Council,Gearóid Ó Creimín,oifig@colaisteghobnatan.ie,02645058,INTER DENOMINATIONAL,Cork ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,Y,N,124,133,257
2023,70931T,Scoil Mhuire,Béal Atha'n Ghaorthaidh,Co Chorcaí,,,P12YP62,51.84893,-9.234746,Ballingeary,Cork,Cork County Council,Mr Sean Óg Ó Duinnín,oifig.scoilmhuire@corketb.ie,02647050,MULTI DENOMINATIONAL,Cork ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,Y,N,51,51,102
2023,70950A,Clonakilty Community College,Clonakilty,Co Cork,,,P85E099,51.624811,-8.887062,Clonakilty,Cork,Cork County Council,Tommy Brown,office@clonakiltycc.ie,0238833877,INTER DENOMINATIONAL,Cork ETB,Vocational,Some pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,79,605,684
2023,70960D,Coachford College,Coachford,Co Cork,,,P12DY92,51.911887,-8.793481,Coachford,Cork,Cork County Council,Aine Marie Ni Fhaolain,info@office.coachfordcollege.ie,0217334113,INTER DENOMINATIONAL,Cork ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,408,435,843
2023,70970G,Carrignafoy Community College,Carrignafoy,Cobh,Co. Cork,,P24WR29,51.855105,-8.286554,Cobh,Cork,Cork County Council,Tracey Kennedy,cobhcc@corketb.ie,0214811325,MULTI DENOMINATIONAL,Cork ETB,Vocational,Some pupils taught some subjects through Irish,Mixed,Day,N,N,N,Y,197,203,400
2023,70990M,Coláiste an Chraoibhín,Duntaheen Road,Fermoy,Co Cork,,P61VX78,52.135174,-8.285294,Fermoy,Cork,Cork County Council,Rose Desmond (Acting Principal),rose.desmond@corketb.ie,02531633,MULTI DENOMINATIONAL,Cork ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,439,480,919
2023,71000A,Coláiste Treasa,Kanturk,Co Cork,,,P51A521,52.17781,-8.901289,Kanturk,Cork,Cork County Council,John Murphy,colaiste.treasa@corketb.ie,02950062,MULTI DENOMINATIONAL,Cork ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,295,315,610
2023,71020G,Davis College,Summerhill,Mallow,Co Cork,,P51H589,52.125035,-8.641436,Mallow,Cork,Cork County Council,Stephen Gilbert,admin@daviscollege.ie,022 21173,MULTI DENOMINATIONAL,Cork ETB,Vocational,Some pupils taught some subjects through Irish,Mixed,Day,N,N,N,Y,403,594,997
2023,71030J,McEgan College,Macroom,Co Cork,,,P12E291,51.904961,-8.961553,Macroom,Cork,Cork County Council,Ms Patricia Lynam,info.office@mcegan.ie,02641076,MULTI DENOMINATIONAL,Cork ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,132,132,264
2023,71040M,Coláiste Fionnchua,Mitchelstown,Mallow,Co.Cork,,P67AK37,52.264892,-8.262391,Mitchelstown,Cork,Cork County Council,Edward Cronin,info@stfanahans.ie,02524314,MULTI DENOMINATIONAL,Cork ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,209,179,388
2023,71050P,St Colman's Community College,Youghal Road,Midleton,Co Cork,,P25W658,51.910268,-8.167466,Midleton_Carrigtwohill,Cork,Cork County Council,Karen Casey,mlally@colmans.ie,0214631696,MULTI DENOMINATIONAL,Cork ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,433,578,"1,011"
2023,71101G,St Aidan's Community College,Dublin Hill,Cork,,,T23YE02,51.921144,-8.462545,Gurranbraher_CorkCity,Cork,Cork City Council,Mrs Sheila Curley,office@staidanscork.ie,0214309598,INTER DENOMINATIONAL,Cork ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,164,195,359
2023,71102I,Schull Community College,Colla Road,Schull,,,P81RH21,51.522334,-9.546582,Schull,Cork,Cork County Council,S. Buckley,office@schullcommunitycollege.com,02828315,INTER DENOMINATIONAL,Cork ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,187,182,369
2023,71103K,Coláiste Choilm,Ballincollig,Co. Cork,,,P31NY77,51.889646,-8.580323,Ballincollig,Cork,Cork City Council,Ms Michelle Sliney,office@colaistechoilm.ie,0214873308,INTER DENOMINATIONAL,Cork ETB,Vocational,Some pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,675,684,"1,359"
2023,71110H,Nagle Community College,Avenue de Rennes,Mahon,Blackrock,,T12WT21,51.891283,-8.402976,Ballintemple_CorkCity,Cork,Cork City Council,Mr Jim Sullivan,office@naglecc.ie,0214358633,INTER DENOMINATIONAL,Cork ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,109,167,276
2023,71123Q,Terence Mac Swiney Community College,Hollyhill,Knocknaheeny,Cork,,T23DY01,51.904105,-8.503896,Gurranbraher_CorkCity,Cork,Cork City Council,Phil O Flynn,tmscc@tms.corketb.ie,0214397740,INTER DENOMINATIONAL,Cork ETB,Vocational,Some pupils taught some subjects through Irish,Mixed,Day,N,N,N,Y,136,161,297
2023,71124S,Coláiste Daibhéid,Teach Buckingham,Sráid Mhuilinn na Sábhadóireachta,Corcaigh,,T12VP03,51.89369,-8.466806,Glasheen_CorkCity,Cork,Cork City Council,Tadhg O Laighin,oifig@colaistedaibheid.ie,0214917733,MULTI DENOMINATIONAL,Cork ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,Y,98,96,194
2023,71140Q,Crana College,Crana Road,Buncrana,Co. Donegal,,F93D568,55.134984,-7.457677,Buncrana,Donegal,Donegal County Council,Mr Kevin Cooley,cranacollege@donegaletb.ie,0749361113,MULTI DENOMINATIONAL,Donegal ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,298,276,574
2023,71150T,Coláiste na Carraige,Carrick,Co. Donegal,,,F94AE20,54.655322,-8.633111,Carrick,Donegal,Donegal County Council,Caroline Uí Ghallchóir,cnc@donegaletb.ie,0749739071,MULTI DENOMINATIONAL,Donegal ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,Y,Y,138,96,234
2023,71180F,Abbey Vocational School,The Glebe,Donegal Town,Co.Donegal,,F94A409,54.648582,-8.112509,Donegal,Donegal,Donegal County Council,Geraldine Diver,abbeyvs@donegaletb.ie,074 97 21105,MULTI DENOMINATIONAL,Donegal ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,449,539,988
2023,71200I,Errigal College,Windyhall,Letterkenny,Co Donegal,,F92FC82,54.963152,-7.733617,Letterkenny,Donegal,Donegal County Council,Danny McFadden,dannymcfadden@donegaletb.ie,0749121047,MULTI DENOMINATIONAL,Donegal ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,219,261,480
2023,71220O,Mulroy College,Milford,Letterkenny,Co Donegal,,F92FX36,55.092693,-7.704289,Milford,Donegal,Donegal County Council,Ms Fiona Temple,fionatemple@donegaletb.ie,0749153346,MULTI DENOMINATIONAL,Donegal ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,258,349,607
2023,71230R,Deele College,Raphoe,Lifford,Co Donegal,,F93D237,54.873891,-7.60333,Raphoe,Donegal,Donegal County Council,Mr. Joe Boyle,deelecollege@donegaletb.ie,0749145493,MULTI DENOMINATIONAL,Donegal ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,376,403,779
2023,71240U,Finn Valley College,Drumboe Lower,Stranorlar,Lifford,Co Donegal,F93AE27,54.807187,-7.775364,Stranorlar,Donegal,Donegal County Council,Alan Thompson,seanmcfadden@donegaletb.ie,0749131684,MULTI DENOMINATIONAL,Donegal ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,188,217,405
2023,71241W,St. Catherine's Vocational School,Donegal Road,Killybegs,Co. Donegal,,F94A004,54.639241,-8.437367,Killybegs,Donegal,Donegal County Council,Ann Marie Luby,stcatherines@donegaletb.ie,0749731491,MULTI DENOMINATIONAL,Donegal ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,196,198,394
2023,71242B,Gairm Scoil Chú Uladh,Béal an Átha Móir,An Clochán,Leifear,Co Dhún na nGall,F93DK03,54.866204,-8.044476,Glenties,Donegal,Donegal County Council,CIARAN MAC RUAIDHIN,gcu@donegaletb.ie,0749546133,MULTI DENOMINATIONAL,Donegal ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,Y,Y,51,58,109
2023,71244F,Gairmscoil Mhic Diarmada,An Leadhbgarbh,Árainn Mhór,Co Dhún na nGall,,F92YP83,54.985237,-8.492998,Dungloe,Donegal,Donegal County Council,Mary Doherty,gsmhicd@donegaletb.ie,0749520747,MULTI DENOMINATIONAL,Donegal ETB,Vocational,Some pupils taught all subjects through Irish,Mixed,Day,N,Y,Y,Y,34,38,72
2023,71250A,Colaiste Cholmcille,Indreabhán,Co na Gaillimhe,,,H91YH30,53.244454,-9.39045,Spiddal_Inverin,Galway,Galway County Council,Peadar Ó Sé,ccc@gretb.ie,091593119,MULTI DENOMINATIONAL,Galway & Roscommon ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,Y,Y,50,54,104
2023,71270G,Clárin College,"Newford,",Athenry,Co Galway,,H65KC65,53.293103,-8.754475,Athenry,Galway,Galway County Council,Mr. Daniel Hyland,daniel.hyland@gretb.ie,091844159,MULTI DENOMINATIONAL,Galway & Roscommon ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,465,550,"1,015"
2023,71280J,St Brigids College,"St. Brigid's College,",Loughrea,Co. Galway,,H62XF63,53.195716,-8.559336,Loughrea,Galway,Galway County Council,Mr Sean Connolly,stbrigids@gretb.ie,091 841919,MULTI DENOMINATIONAL,Galway & Roscommon ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,370,345,715
2023,71290M,Coláiste an Chreagáin,Mountbellew,Ballinasloe,Co Galway,,H53XT54,53.460966,-8.48403,Castleblakeney_Mountbellew,Galway,Galway County Council,Ms Pauline Daveron Acting,teresa.silke@gretb.ie,0909679231,MULTI DENOMINATIONAL,Galway & Roscommon ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,36,51,87
2023,71300M,COLÁISTE NAOMH ÉINNE,CILL RÓNÁIN,Inis Mór,Oileain Árann,Co na Gaillimhe,H91K5K8,53.125647,-9.671446,Kilronan_Aran Islands,Galway,Galway County Council,Mícheál ó Cúláin,micheal.oculain@gretb.ie,09961184,MULTI DENOMINATIONAL,Galway & Roscommon ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,Y,Y,N,29,26,55
2023,71310P,St Killian's College (Coláiste Chilleáin Naofa),New Inn,Ballinasloe,Co Galway,,H53KW93,53.300407,-8.488307,New Inn,Galway,Galway County Council,Pádraig Kelly,padraic.oceallaigh@gretb.ie,0909675811,MULTI DENOMINATIONAL,Galway & Roscommon ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,73,98,171
2023,71320S,Coláiste Naomh Feichín,Corr na Mona,Co na Gaillimhe,,,F12YV84,53.513811,-9.45129,Cornamona,Galway,Galway County Council,Gearoidin Ni Chonghaile,eolas.feichin@gretb.ie; gearoidin.nichonghaile@gretb.ie,0949548006,MULTI DENOMINATIONAL,Galway & Roscommon ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,Y,N,23,47,70
2023,71330V,Coláiste na Coiribe,Bothar Bhaile na mBúrcach,Cnoc na Cathrach,Gaillimh,,H91RC97,53.269649,-9.123949,Galway City,Galway,Galway City Council,Eoghan Ó Ceallaigh,eolas.colaistenacoiribe@gretb.ie,091592000,MULTI DENOMINATIONAL,Galway & Roscommon ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,Y,N,331,329,660
2023,71370K,Coláiste Ghobnait,Inis Oírr,Oileáin Árann,Co.na.Gaillimhe,,H91V215,53.063328,-9.52281,Kilronan_Aran Islands,Galway,Galway County Council,Brid Ni Dhonnacha,brid.nidhonncha@gretb.ie,09975016,MULTI DENOMINATIONAL,Galway & Roscommon ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,Y,Y,N,26,14,40
2023,71380N,Coláiste Na bPiarsach,Ros Muc,Co na Gaillimhe,,,H91R838,53.386845,-9.610517,Rosmuc,Galway,Galway County Council,Mr Eoin Ó Mainín,piarsach@gretb.ie,091574100,MULTI DENOMINATIONAL,Galway & Roscommon ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,Y,Y,27,38,65
2023,71390Q,Archbishop McHale College,"Dublin Road, Tuam",Tuam,Co Galway,Galway,H54KC66,53.510474,-8.845331,Tuam,Galway,Galway County Council,John David Kearney,ann.donnellan-daly@gretb.ie,09324237,MULTI DENOMINATIONAL,Galway & Roscommon ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,123,299,422
2023,71400Q,Galway Community College,Moneenageisha,Wellpark,Galway,,H91K642,53.283283,-9.033399,Galway City,Galway,Galway City Council,Mr Brian Melia,brian.melia@gretb.ie,091755464,INTER DENOMINATIONAL,Galway & Roscommon ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,178,208,386
2023,71410T,Athlone Community College,Retreat Road,Athlone,Co Westmeath,,N37Y985,53.424571,-7.920843,Athlone,Westmeath,Westmeath County Council,Mrs Eileen Donohoe,info.acc@lwetb.ie,0906472625,MULTI DENOMINATIONAL,Longford & Westmeath ETB,Vocational,Some pupils taught some subjects through Irish,Mixed,Day,N,N,N,N,567,606,"1,173"
2023,71420W,Castlepollard Community College,Castlepollard,Mullingar,Co Westmeath,,N91EF89,53.674585,-7.305088,Castlepollard,Westmeath,Westmeath County Council,Natasha Greville,admin.ccc@lwetb.ie,0449661163,MULTI DENOMINATIONAL,Longford & Westmeath ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,162,168,330
2023,71430C,Columba College,Killucan,Co Westmeath,,,N91ET78,53.51651,-7.139886,Killucan,Westmeath,Westmeath County Council,Mr Dermot Brady,admin.cck@lwetb.ie,0449374107,MULTI DENOMINATIONAL,Longford & Westmeath ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,122,184,306
2023,71450I,Mullingar Community College,Millmount Road,Mullingar,Co. Westmeath,,N91TC59,53.524192,-7.334499,Mullingar,Westmeath,Westmeath County Council,Mr Seamus Mohan,admin.mcc@lwetb.ie,0449340786,MULTI DENOMINATIONAL,Longford & Westmeath ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,141,222,363
2023,71470O,Clonaslee College,Clonaslee,Co. Laois,,,R32R972,53.145489,-7.513791,Clonaslee,Laois,Laois County Council,Suzanne McMahon,info@clonasleecollege.ie,0578648044,MULTI DENOMINATIONAL,Laois & Offaly ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,92,137,229
2023,71510A,Portlaoise College,Mountrath Road,Portlaoise,,,R32N795,53.035546,-7.313274,Portlaoise,Laois,Laois County Council,Mr Noel Daly,info@portlaoisecollege.ie,0578621480,MULTI DENOMINATIONAL,Laois & Offaly ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,428,465,893
2023,71520D,St Fergal's College,Rathdowney,Co Laois,,,R32ED72,52.854399,-7.577095,Rathdowney,Laois,Laois County Council,Gerry Quinn,admin@stfc.ie,050546357,MULTI DENOMINATIONAL,Laois & Offaly ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,142,199,341
2023,71540J,Carrigallen Vocational School,Carrigallen,Co. Leitrim,,,H12TD72,53.979744,-7.647818,Carrigallen,Leitrim,Leitrim County Council,Declan Conboy,jimmyguckian@msletb.ie,0494339640,MULTI DENOMINATIONAL,"Mayo, Sligo & Leitrim ETB",Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,165,191,356
2023,71560P,Lough Allen College,Drumkeerin,County Leitrim,,,N41XT98,54.16929,-8.137099,Drumkeerin,Leitrim,Leitrim County Council,Fiona Kuehl,enquiries@loughallencollege.ie,0719648017,MULTI DENOMINATIONAL,"Mayo, Sligo & Leitrim ETB",Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,80,98,178
2023,71570S,Drumshanbo Vocational School,Drumshanbo Vocational School,Drumshanbo,Co. Leitrim,,N41D623,54.048534,-8.046404,Drumshanbo,Leitrim,Leitrim County Council,Mr. Martin Fallon,info@dvs.ie,0719641085,MULTI DENOMINATIONAL,"Mayo, Sligo & Leitrim ETB",Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,231,194,425
2023,71600B,Coláiste Abbáin,Adamstown,Enniscorthy,Co Wexford,,Y21K039,52.39272,-6.718883,Adamstown,Wexford,Wexford County Council,John Nolan (as per OR 17-18),info@colaisteabbain.ie,0539240564,MULTI DENOMINATIONAL,Waterford & Wexford ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,203,232,435
2023,71610E,Bridgetown College,Bridgetown,Co Wexford,,,Y35R628,52.22854,-6.549777,Bridgetown,Wexford,Wexford County Council,Adrian Power,bridgetowncollege@wwetb.ie,0539135257,MULTI DENOMINATIONAL,Waterford & Wexford ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,274,364,638
2023,71620H,Bunclody Community College,Irish Street,Bunclody,Enniscorthy,Co Wexford,Y21FW99,52.6531,-6.651605,Bunclody,Wexford,Wexford County Council,Mr James Murphy,bunclodyvocationalcollege@wwetb.ie,0539377590,MULTI DENOMINATIONAL,Waterford & Wexford ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,126,158,284
2023,71630K,Enniscorthy Community College,Milehouse Rd,Enniscorthy,Co Wexford,,Y21YX56,52.509809,-6.585328,Enniscorthy,Wexford,Wexford County Council,Dr. Iain Wickham,iainwickham@wwetb.ie,0539234185,MULTI DENOMINATIONAL,Waterford & Wexford ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,215,205,420
2023,71650Q,Coláiste an Átha,Kilmuckridge,Gorey,Co Wexford,,Y25C952,52.511678,-6.286493,Kilmuckridge,Wexford,Wexford County Council,Ms Elizabeth Martin,colaisteanatha@wwetb.ie,0539130169,MULTI DENOMINATIONAL,Waterford & Wexford ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,172,195,367
2023,71660T,Kennedy College,New Ross,Co Wexford,,,Y34YW08,52.391005,-6.932853,New Ross,Wexford,Wexford County Council,Sarah Roche,kennedycollege@wwetb.ie,051421278,MULTI DENOMINATIONAL,Waterford & Wexford ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,69,133,202
2023,71680C,Selskar College (Coláiste Sheilscire),Westgate,Wexford,Co Wexford,,Y35RY27,52.341334,-6.467309,Wexford,Wexford,Wexford County Council,Michael Weafer,selskarcollege@wwetb.ie,0539122753,MULTI DENOMINATIONAL,Waterford & Wexford ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,159,232,391
2023,71690F,Ballymahon Vocational School,Ballymahon,Co Longford,,,N39HK23,53.568407,-7.771838,Ballymahon,Longford,Longford County Council,Michael O'Rourke,coates.bvs@lwetb.ie,0906432211,MULTI DENOMINATIONAL,Longford & Westmeath ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,166,264,430
2023,71700F,Colaiste Mhuire,Askeaton,Co Limerick,,,V94P603,52.599762,-8.969576,Askeaton/Foynes/Shanagolden/Pallaskenry,Limerick,Limerick County Council,Mr. Morgan Heaphy,colaistemhuireaskeaton@lcetb.ie,061392368,INTER DENOMINATIONAL,Limerick & Clare ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,149,155,304
2023,71710I,Ardscoil Phadraig,Granard,Co Longford,,,N39RR79,53.776775,-7.504764,Granard,Longford,Longford County Council,Rosemary Johnston,admin.apg@lwetb.ie,0436686209,MULTI DENOMINATIONAL,Longford & Westmeath ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,160,184,344
2023,71720L,Lanesboro Community College,Lanesboro,Co Longford,,,N39NN52,53.669211,-7.983288,Lanesboro,Longford,Longford County Council,Ms Hazel Hannon,Admin.lcc@lwetb.ie,0906500140,INTER DENOMINATIONAL,Longford & Westmeath ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,122,150,272
2023,71730O,Templemichael College,Templemichael,Longford,,,N39DA02,53.731749,-7.786257,Longford_Newtownforbes,Longford,Longford County Council,Ms Sorcha Nic Dhonnacha,admin.tcl@lwetb.ie,0433345455,MULTI DENOMINATIONAL,Longford & Westmeath ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,166,181,347
2023,71750U,Bush Post Primary School,Riverstown,Dundalk,Co Louth,,A91W320,53.99865,-6.188983,Bush,Louth,Louth County Council,Mr. Kevin Joyce,bushpp@lmetb.ie,0429376246,MULTI DENOMINATIONAL,Louth & Meath ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,404,411,815
2023,71761C,St Oliver's Community College,Rathmullen Road,Drogheda,Co. Louth,,A92D766,53.713743,-6.378764,Drogheda,Louth,Louth County Council,Mr. John Halpin,socc@lmetb.ie,0419838390,MULTI DENOMINATIONAL,Louth & Meath ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,783,768,"1,551"
2023,71770D,Ó Fiaich College,Dublin Road,Dundalk,Co. Louth,,A91WK75,53.986296,-6.392364,Dundalk,Louth,Louth County Council,MR PADRAIG McGOVERN,info@ofi.ie,0429331398,MULTI DENOMINATIONAL,Louth & Meath ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,124,165,289
2023,71780G,Scoil Ui Mhuiri,Barn Road,Dunleer,Co. Louth,,A92FY96,53.826474,-6.382968,Dunleer,Louth,Louth County Council,Una Kirk,ScoilUiMhuiri@lmetb.ie,0416851344,MULTI DENOMINATIONAL,Louth & Meath ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,310,351,661
2023,71790J,Desmond College,Station Road,Newcastle West,Co. Limerick,,V42DK84,52.455722,-9.052103,Newcastlewest,Limerick,Limerick County Council,Mrs Vourneen Gavin-Barry,vourneen.gavinbarry@lcetb.ie,06962205,MULTI DENOMINATIONAL,Limerick & Clare ETB,Vocational,Some pupils taught all subjects through Irish,Mixed,Day,N,N,N,Y,231,254,485
2023,71840V,Colaiste Chiarain,Skagh,Croom,Co. Limerick,,V35XN29,52.529206,-8.712719,Croom,Limerick,Limerick County Council,"Acting Principal, Gerard O'Sullivan",admin@cco.ie,061397700,MULTI DENOMINATIONAL,Limerick & Clare ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,376,372,748
